player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Tyler Kolek,NYK,2300,0.5,3.0,5,1,2025-12-27T23:59:00Z
Bones Hyland,LAC,509,0.8,3.0,5,2,2025-12-27T23:59:00Z
Brice Sensabaugh,IND,436,1.7,3.0,5,3,2025-12-27T23:59:00Z
Tyus Jones,PHX,228,1.2,3.0,5,4,2025-12-27T23:59:00Z
Spencer Jones,DEN,147,2.8,3.0,5,5,2025-12-27T23:59:00Z
