player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Bones Hyland,LAC,1600,4.0,3.0,5,1,2026-01-13T23:59:00Z
Zeke Nnaji,DEN,1200,0.7,3.0,5,2,2026-01-13T23:59:00Z
Jalen Pickett,IND,1200,2.6,3.0,5,3,2026-01-13T23:59:00Z
Sidy Cissoko,SAS,128,0.1,3.0,5,4,2026-01-13T23:59:00Z
Pat Spencer,GSW,81,0.0,3.0,5,5,2026-01-13T23:59:00Z
