player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Bruce Brown,DEN,668,1.5,3.0,5,1,2025-11-15T12:00:00+00:00
Jeremiah Robinson-Earl,NOP,337,0.4,3.0,4,2,2025-11-15T12:00:00+00:00
Peyton Watson,DEN,297,1.8,3.0,5,3,2025-11-15T12:00:00+00:00
Bronny James Jr.,LAL,277,0.5,3.0,5,4,2025-11-15T12:00:00+00:00
T.J. McConnell,IND,181,1.5,3.0,5,5,2025-11-15T12:00:00+00:00
