player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Paul Reed,DET,1600,2.6,3.0,5,1,2026-01-08T18:00:00+00:00
Jalen Pickett,IND,797,1.3,3.0,4,2,2026-01-08T18:00:00+00:00
Zeke Nnaji,DEN,318,2.4,3.0,5,3,2026-01-08T18:00:00+00:00
Jaden Ivey,CHI,300,1.4,3.0,3,4,2026-01-08T18:00:00+00:00
Jase Richardson,DEN,115,0.0,3.0,5,5,2026-01-08T18:00:00+00:00
