player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Branden Carlson,OKC,1100,1.3,3.0,4,1,2025-12-22T00:00:00+00:00
Kenrich Williams,OKC,596,2.9,3.0,5,2,2025-12-22T00:00:00+00:00
Will Richard,GSW,158,0.2,3.0,5,3,2025-12-22T00:00:00+00:00
Tyrese Proctor,CLE,125,0.2,3.0,5,4,2025-12-22T00:00:00+00:00
Spencer Jones,DEN,121,1.0,3.0,5,5,2025-12-22T00:00:00+00:00
