player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Tristan Vukcevic,WAS,480,0.7,3.0,5,1,2025-11-21T00:00:00+00:00
Ace Bailey,UTA,384,2.6,3.0,5,2,2025-11-21T00:00:00+00:00
Caleb Love,CLE,130,4.5,3.0,5,3,2025-11-21T00:00:00+00:00
Will Richard,GSW,113,0.5,3.0,5,4,2025-11-21T00:00:00+00:00
Ben Sheppard,IND,100,1.7,3.0,5,5,2025-11-21T00:00:00+00:00
