player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Jared McCain,PHI,1200,3.5,3.0,5,1,2025-11-28T00:00:00+00:00
Justin Edwards,PHI,705,0.7,3.0,5,2,2025-11-28T00:00:00+00:00
Jay Huff,GSW,659,2.9,3.0,5,3,2025-11-28T00:00:00+00:00
Ben Sheppard,IND,283,2.1,3.0,5,4,2025-11-28T00:00:00+00:00
Klay Thompson,DAL,207,1.0,3.0,5,5,2025-11-28T00:00:00+00:00
