player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Cody Williams,UTA,3300,0.2,3.0,5,1,2026-03-30T00:00:00+00:00
Leonard Miller,CHI,660,1.0,3.0,5,2,2026-03-30T00:00:00+00:00
John Konchar,UTA,492,1.4,3.0,5,3,2026-03-30T00:00:00+00:00
Elijah Harkless,UTA,244,1.4,3.0,5,4,2026-03-30T00:00:00+00:00
Ryan Dunn,PHX,234,2.0,3.0,5,5,2026-03-30T00:00:00+00:00
