player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Oso Ighodaro,PHX,1800,2.3,3.0,4,1,2025-12-29T00:00:00+00:00
Spencer Jones,DEN,1400,3.2,3.0,5,2,2025-12-29T00:00:00+00:00
Tyler Kolek,NYK,560,1.6,3.0,5,3,2025-12-29T00:00:00+00:00
Caleb Love,POR,501,3.4,3.0,5,4,2025-12-29T00:00:00+00:00
Sidy Cissoko,POR,181,1.1,3.0,5,5,2025-12-29T00:00:00+00:00
