player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Paul Reed,PHI,2100,2.5,3.0,5,1,2026-01-10T23:59:00Z
Brice Sensabaugh,IND,1500,2.1,3.0,5,2,2026-01-10T23:59:00Z
Walter Clayton Jr.,CHA,306,1.6,3.0,5,3,2026-01-10T23:59:00Z
Johnny Furphy,IND,193,1.8,3.0,5,4,2026-01-10T23:59:00Z
Jaden Ivey,DET,147,0.9,3.0,5,5,2026-01-10T23:59:00Z
