player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Klay Thompson,DAL,331,3.7,3.0,5,1,2025-11-29T00:00:00+00:00
Ja'Kobe Walter,TOR,218,0.9,3.0,5,2,2025-11-29T00:00:00+00:00
Ryan Nembhard,IND,203,0.9,3.0,5,3,2025-11-29T00:00:00+00:00
Quinten Post,GSW,128,1.1,3.0,5,4,2025-11-29T00:00:00+00:00
Paul Reed,PHI,108,2.6,3.0,5,5,2025-11-29T00:00:00+00:00
