player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Andrew Nembhard,IND,2100,2.8,3.0,5,1,2025-11-09T12:00:00+00:00
Noah Clowney,BKN,1000,1.0,3.0,5,2,2025-11-09T12:00:00+00:00
Egor Demin,BKN,373,1.4,3.0,4,3,2025-11-09T12:00:00+00:00
Paul Reed,DET,299,1.0,3.0,5,4,2025-11-09T12:00:00+00:00
Jay Huff,IND,178,2.5,3.0,5,5,2025-11-09T12:00:00+00:00
