player_name,team,actual_rs,actual_card_boost,drafts,avg_finish,total_value,source
Saddiq Bey,NOP,5.8,1.4,4,,19.7,highest_value
Cam Spencer,MEM,5.0,1.4,96,,17.1,highest_value
Jarace Walker,IND,3.4,3.0,5,,17.0,highest_value
Julian Strawther,DEN,3.4,3.0,7,,16.8,highest_value
Evan Mobley,CLE,6.3,0.6,70,,16.4,highest_value
Andrew Nembhard,IND,5.5,0.9,39,,16.1,highest_value
Jock Landale,MEM,4.3,1.7,113,,15.9,highest_value
Sam Hauser,BOS,3.6,2.4,66,,15.8,highest_value
Jaren Jackson Jr.,MEM,4.8,1.0,91,,14.5,highest_value
Kevin Durant,HOU,5.7,0.5,709,,14.2,highest_value
Nolan Traoré,BKN,3.2,3.0,1,,14.1,highest_value
Domantas Sabonis,SAC,4.5,1.1,3,,13.9,highest_value
Kenrich Williams,OKC,2.8,3.0,12,,13.8,highest_value
